66.31,4.41
78.19,1.25
83.50,13.28
75.80,9.28
66.97,8.14
68.27,1.63
73.37,11.71
83.29,11.47
81.80,7.34
63.91,5.77
56.84,8.96
56.76,0.34
68.35,3.75
75.61,11.26
66.65,12.80
73.39,12.79
77.94,9.68
72.11,6.78
74.00,10.97
73.49,2.28
60.95,9.63
57.66,3.61
72.75,13.23
66.05,13.93
89.86,7.18
61.36,7.78
86.97,8.99
72.97,3.33
81.98,4.09
78.61,10.56
56.23,10.72
57.16,8.96
76.46,3.29
62.17,3.25
64.21,6.59
80.44,13.10
83.79,12.74
62.53,6.31
64.71,0.16
57.46,8.37
73.94,6.94
74.62,10.15
59.15,3.84
87.95,0.71
71.65,4.99
89.54,10.27
73.97,7.73
73.66,7.18
86.71,11.66
82.23,1.04
72.09,6.63
80.57,7.17
56.95,3.60
65.29,10.39
68.02,7.62
83.20,5.13
70.60,6.87
83.49,10.81
64.10,6.23
60.87,9.81
88.50,2.73
76.58,0.95
66.81,13.62
70.68,2.00
89.29,1.19
81.57,0.33
62.85,10.55
80.01,13.13
80.83,4.57
59.55,9.40
63.49,1.46
60.06,12.74
60.18,3.44
68.71,7.51
65.99,6.64
70.92,7.82
74.48,0.90
86.66,13.23
86.46,5.74
58.87,7.25
72.79,6.75
55.46,9.12
85.64,12.76
77.49,0.04
55.58,12.34
55.05,11.11
83.70,6.89
64.82,13.58
88.97,3.60
70.81,4.98
77.11,10.25
88.95,2.64
84.12,2.71
72.72,13.04
82.27,11.48
83.87,5.03
72.00,8.79
70.91,1.83
76.00,10.51
79.49,2.25
86.29,3.53
80.06,6.81
68.21,3.39
81.13,7.95
74.31,2.90
55.80,11.22
85.66,10.71
79.10,2.80
81.78,6.43
89.87,1.32
86.84,3.32
81.95,3.46
75.06,5.86
79.35,12.62
68.55,9.23
72.38,11.59
79.41,0.55
72.02,9.89
73.31,10.47
76.74,0.15
55.04,9.90
86.23,2.56
74.74,13.40
85.36,8.73
72.87,8.84
82.47,7.55
82.40,3.87
59.85,7.37
55.60,10.90
59.21,9.83
78.64,2.19
61.86,2.95
59.25,0.72
60.32,11.45
68.26,6.93
62.00,1.26
73.82,13.70
68.14,13.37
84.22,10.39
71.82,4.93
82.62,9.14
63.99,0.27
74.20,7.48
79.88,9.45
70.62,11.50
62.79,13.32
81.62,9.22
63.43,4.92
83.03,11.18
75.38,5.26
64.22,8.66
65.30,11.87
73.49,11.94
87.23,5.68
76.79,0.91
67.76,4.77
67.51,4.94
81.69,8.41
68.41,10.28
79.38,2.51
66.59,2.51
78.12,1.90
86.32,2.48
63.51,10.96
80.29,7.05
61.63,5.14
57.33,0.71
82.54,10.59
57.78,11.22
77.88,11.80
86.82,4.18
57.15,11.02
68.99,13.07
57.38,8.83
78.04,9.50
63.44,8.64
70.74,12.05
85.10,3.88
70.19,0.92
71.48,5.53
87.06,12.90
60.71,9.11
75.68,3.43
86.95,8.18
77.52,1.00
63.30,3.38
79.49,1.36
85.26,7.39
72.14,4.61
58.33,2.12
55.35,7.63
86.24,1.89
72.31,2.61
89.58,13.23
57.93,12.48
74.61,1.31
85.18,4.55
86.76,7.30
75.31,10.28
79.57,3.71
82.01,12.57
71.86,13.56
74.84,13.52
81.28,10.12
75.28,2.75
70.16,6.17
76.06,4.13
69.24,10.09
84.73,1.70
70.43,7.77
74.77,8.21
55.89,8.79
62.78,1.27
70.96,4.10
85.93,5.11
77.19,0.07
70.72,10.66
70.88,6.07
82.91,12.94
71.58,6.82
86.85,12.75
61.29,0.30
59.95,7.66
87.86,7.21
55.67,11.55
88.63,3.23
74.68,10.22
72.23,6.95
70.58,2.99
80.58,8.83
56.77,8.93
60.87,11.95
59.78,0.22
87.54,1.71
66.08,11.76
63.04,7.42
89.24,4.75
60.95,3.68
70.27,2.24
78.86,5.24
70.84,9.53
74.15,7.58
78.14,6.42
84.09,4.70
82.16,13.14
82.72,8.59
71.58,0.32
78.48,7.35
55.58,11.97
61.97,10.63
70.20,4.07
83.67,10.90
76.76,11.62
63.01,5.86
87.29,2.31
63.73,13.07
88.48,13.82
61.16,1.39
66.09,2.65
57.38,1.84
78.81,1.89
72.88,3.18
67.38,11.42
73.98,0.02
79.33,8.28
66.10,7.04
72.59,2.58
68.99,10.44
79.72,9.03
82.33,13.39
88.40,6.89
62.98,10.89
83.68,5.16
71.82,10.90
58.54,0.58
73.85,7.93
84.54,5.01
58.68,5.45
66.99,0.84
72.64,6.22
67.23,4.75
87.29,3.16
70.07,13.82
76.68,0.97
82.95,2.24
74.57,3.23
70.62,3.56
64.41,9.63
76.87,5.30
89.71,3.35
87.17,9.34
69.86,10.61
83.45,10.91
75.49,7.38
73.54,13.56
56.17,7.76
71.18,8.24
59.94,10.53
65.01,1.54
61.32,6.61
73.97,8.05
75.67,3.96
81.02,6.04
72.05,5.42
70.99,3.50
71.99,13.45
88.82,1.06
74.94,0.66
63.15,11.59
67.70,13.79
67.20,5.09
63.13,8.01
74.99,2.31
80.24,12.45
72.98,5.18
61.11,11.09
56.38,0.26
62.21,1.25
69.31,4.88
75.19,6.23
63.12,5.76
61.58,8.32
67.35,0.28
59.76,9.39
71.68,13.19
79.32,6.28
72.85,13.52
85.08,5.47
71.17,0.34
61.57,12.12
83.02,3.37
85.94,4.53
84.81,7.23
86.19,3.76
84.57,8.44
83.50,0.30
63.18,5.38
59.15,10.21
64.83,13.74
85.27,1.37
64.92,0.05
89.84,10.17
82.87,1.03
75.39,11.55
75.59,11.01
72.13,12.07
79.64,7.41
58.16,6.94
57.87,0.49
80.61,13.08
55.21,1.00
63.82,0.51
61.09,10.44
83.52,12.31
86.76,5.37
57.71,13.39
76.31,13.05
60.84,8.69
89.00,1.62
64.38,2.40
75.34,5.44
60.23,8.16
74.19,7.47
76.43,12.90
82.51,10.90
85.36,4.60
82.17,9.32
63.04,11.01
61.38,0.55
71.17,2.13
70.87,10.04
79.66,13.86
75.60,6.45
75.02,5.99
61.33,0.54
89.24,5.79
80.70,6.90
79.51,3.67
69.16,4.55
81.33,4.98
72.89,6.53
57.24,0.51
58.69,8.16
65.51,12.41
67.95,0.22
84.60,6.84
56.32,3.50
87.54,5.59
89.23,0.35
76.45,8.63
57.68,1.64
68.31,11.86
61.75,3.58
55.11,9.34
56.77,3.83
63.33,12.57
65.89,13.62
72.13,10.27
59.42,2.85
73.58,3.53
88.81,11.78
60.06,1.59
60.59,7.99
61.76,9.27
79.50,9.20
74.64,11.24
69.67,2.58
73.40,12.30
63.49,13.12
81.45,1.28
87.31,12.90
71.89,0.54
58.71,8.86
61.51,1.90
79.12,9.52
83.29,12.67
74.13,10.27
55.20,4.46
71.77,9.39
75.30,5.96
67.74,4.63
87.49,6.66
68.07,2.98
62.82,13.79
84.33,12.92
57.11,4.18
75.23,12.19
64.94,10.30
56.87,3.55
67.86,6.18
72.39,4.85
75.76,3.06
83.95,2.94
68.83,3.29
78.33,9.77
61.66,1.17
70.00,8.29
61.23,10.23
81.51,10.90
81.24,5.42
87.98,11.26
62.37,0.92
87.60,13.88
71.14,7.51
77.70,1.28
73.37,5.06
58.64,1.52
64.24,6.22
65.74,1.56
88.45,5.50
83.58,6.31
80.70,12.72
89.31,6.40
77.83,7.94
85.31,12.79
56.20,0.14
75.07,6.27
66.32,2.14
83.86,2.42
57.38,11.49
89.24,12.78
86.17,11.10
75.51,4.98
87.95,11.14
76.56,5.52
69.88,5.01
59.17,7.38
81.65,3.70
68.52,5.17
66.73,3.25
61.47,4.45
57.01,8.16
84.33,8.33
69.84,9.03
75.68,1.98
75.75,2.50
56.05,2.79
66.31,3.30
88.28,7.47
78.73,11.18
80.29,13.41
75.77,11.71
66.91,6.23
80.23,5.31
74.25,9.56
73.77,9.18
85.98,2.54
83.21,4.24
60.11,7.40
64.46,3.56
70.65,4.63
89.64,2.21
74.16,4.96
71.08,3.78
55.61,12.72
79.68,0.86
88.50,9.72
67.82,7.03
67.34,10.34
68.21,13.14
78.06,10.20
67.52,0.59
73.26,13.38
59.16,10.14
69.29,0.52
60.58,11.90
88.11,2.23
84.41,10.62
80.48,6.67
76.08,13.12
89.74,12.52
67.07,12.76
61.72,6.39
69.27,2.63
80.65,10.16
71.95,9.78
88.17,9.62
79.43,13.30
87.73,3.47
82.33,6.59
59.00,2.69
79.84,8.08
84.02,5.86
74.61,2.81
67.51,7.46
69.85,7.42
60.82,12.27
63.15,8.76
85.20,6.29
84.03,12.02
79.97,6.90
56.18,2.95
60.72,8.47
79.56,1.08
64.42,3.90
80.57,11.91
63.19,10.30
64.40,8.54
87.46,9.55
58.51,0.94
62.23,0.96
57.64,12.06
64.80,13.93
63.57,3.55
69.03,10.27
56.74,7.23
75.88,8.05
61.57,8.30
67.66,9.07
72.02,9.57
78.09,9.94
60.08,11.25
63.47,13.33
78.11,9.90
70.00,7.00
62.44,2.85
86.15,5.03
57.53,7.06
59.42,8.58
64.91,0.01
59.62,9.27
70.26,8.44
64.24,13.79
57.35,12.69
57.70,12.29
70.25,12.91
57.05,9.23
77.66,13.89
80.22,5.33
68.45,0.19
65.73,5.85
67.99,2.73
74.06,5.36
80.26,1.96
87.93,6.14
64.20,13.97
58.85,1.72
56.35,6.27
58.84,2.54
57.43,7.04
66.12,10.14
72.80,8.78
78.60,3.50
58.22,2.11
67.17,13.50
78.14,0.84
56.27,2.65
55.74,8.17
58.96,2.51
84.45,9.08
60.42,6.99
75.07,10.26
65.36,12.47
72.30,5.96
61.12,0.68
75.60,1.01
61.06,5.61
76.19,10.16
57.22,12.53
75.15,7.70
67.95,9.90
62.37,11.05
66.28,10.09
87.90,1.60
89.57,11.55
64.43,6.90
80.93,3.46
63.16,11.95
63.32,1.56
58.63,4.58
81.97,11.56
75.04,8.94
55.80,0.43
78.92,13.55
77.51,2.42
71.19,5.60
71.76,1.15
72.78,2.08
72.73,2.07
62.23,3.24
85.12,6.32
64.75,1.64
72.06,13.37
56.63,0.65
81.56,4.34
74.38,8.51
58.23,8.20
65.86,10.47
68.69,4.72
69.89,5.40
66.95,8.85
88.35,2.86
87.65,2.00
70.80,8.65
88.66,3.28
56.57,8.08
66.28,7.45
64.44,1.07
76.78,1.82
75.86,0.39
86.42,10.02
57.27,0.63
79.46,13.28
61.40,7.57
71.96,11.46
68.04,13.41
80.96,6.76
66.56,7.51
85.11,8.87
69.71,1.86
58.17,2.90
70.57,4.85
64.99,5.19
57.94,0.87
87.82,5.35
88.12,10.62
85.09,6.38
87.70,2.30
71.92,10.04
73.11,10.95
79.53,6.80
84.18,8.42
71.16,0.57
89.73,0.75
72.29,2.59
65.13,0.78
67.59,3.00
87.49,8.35
64.40,8.57
63.85,10.31
82.54,12.31
71.23,4.45
73.65,7.92
82.61,9.39
72.27,7.24
89.97,0.57
85.86,11.90
80.16,13.01
85.65,6.10
76.49,8.15
63.19,2.36
64.36,2.95
66.71,6.02
82.74,4.35
78.63,7.09
67.21,1.09
78.45,11.07
82.94,3.90
64.13,5.56
70.49,8.85
81.49,1.48
76.19,10.25
80.08,9.70
76.82,3.89
89.19,7.95
88.25,5.05
69.69,13.46
73.88,10.06
79.83,7.71
59.10,4.08
76.65,6.74
55.80,13.63
55.20,0.96
75.31,3.78
76.47,10.12
63.22,9.83
59.97,9.44
60.07,7.19
64.29,12.35
58.66,13.75
56.59,2.98
59.93,9.32
56.89,8.56
81.03,14.00
68.21,9.93
70.65,1.89
82.33,7.10
74.42,6.48
63.46,5.01
78.43,7.84
86.90,7.75
66.08,3.33
76.72,10.98
86.26,8.49
85.02,7.27
86.47,9.71
71.81,7.47
75.82,8.57
65.23,2.03
72.19,12.64
62.24,1.49
82.09,3.81
59.49,1.93
88.98,6.41
64.14,10.26
87.90,12.90
86.43,1.51
67.19,1.56
83.96,3.18
69.23,13.87
56.15,8.81
89.42,9.46
70.71,5.76
58.23,3.97
60.86,2.61
67.90,8.30
86.30,2.46
65.87,8.75
73.09,11.75
74.63,9.15
67.50,7.58
63.54,7.54
81.44,9.83
81.40,8.81
70.74,10.30
56.89,6.12
83.94,10.55
82.03,6.05
77.06,13.21
62.99,2.80
58.32,7.97
81.90,12.14
59.25,10.13
62.58,0.33
65.22,5.66
71.35,6.80
62.51,8.20
84.56,13.89
82.84,5.84
70.18,6.85
79.72,5.37
88.74,0.09
57.18,13.92
61.54,10.72
61.55,9.40
81.36,13.94
71.76,12.63
69.18,2.45
85.57,1.47
65.39,10.69
72.55,7.29
72.87,0.39
79.32,3.11
74.38,9.36
81.15,1.10
55.33,7.61
76.42,2.96
67.58,12.03
77.47,2.91
71.23,11.07
70.22,3.22
84.89,4.97
59.58,7.98
66.35,13.43
57.86,9.81
71.18,0.51
55.99,9.02
88.47,5.33
80.08,3.61
73.17,13.20
61.43,1.96
60.01,4.26
57.66,4.00
89.21,1.42
55.45,0.38
82.85,11.13
75.63,2.78
62.15,9.54
59.96,4.15
71.13,9.13
75.50,12.71
60.86,11.34
64.13,12.63
62.94,10.91
82.91,5.01
84.51,13.29
74.42,3.70
89.69,11.39
58.07,5.47
61.45,5.61
84.20,4.37
72.55,11.35
58.26,7.38
57.85,3.23
89.60,8.20
84.07,10.83
64.01,9.31
70.37,7.23
57.17,9.82
61.99,1.80
59.11,3.49
68.00,6.05
89.48,13.17
76.40,11.30
59.19,1.25
79.40,3.20
64.13,3.66
88.59,0.56
56.16,1.18
67.15,13.85
56.02,1.00
86.32,3.49
76.19,9.89
76.46,6.31
69.85,11.82
79.86,1.05
87.14,8.35
68.03,11.77
83.67,5.11
71.70,10.33
55.38,2.02
73.97,11.99
83.87,5.77
65.45,12.32
89.98,6.28
83.27,10.83
82.68,4.30
57.03,5.15
60.76,6.71
88.96,6.25
55.58,9.31
85.63,5.59
63.84,12.76
55.47,10.88
87.02,4.16
87.29,0.70
70.11,6.88
69.58,1.61
71.32,0.79
85.33,1.91
77.59,13.53
83.64,4.99
72.31,2.44
89.81,0.81
73.17,10.47
88.99,4.89
58.88,3.70
83.79,8.10
57.44,3.23
72.35,10.94
85.27,10.91
78.34,6.52
72.10,1.03
82.45,11.07
81.62,4.71
66.98,8.77
72.44,10.86
88.09,4.90
67.93,3.86
57.69,4.56
70.02,0.30
79.95,2.76
74.15,12.73
60.12,13.51
57.44,10.17
56.56,3.48
63.33,0.52
74.42,5.62
78.01,8.86
87.68,3.75
65.01,0.45
66.02,7.15
78.45,11.83
89.36,2.05
58.94,8.21
61.21,12.23
55.20,11.28
80.29,7.73
81.97,12.22
82.72,11.75
84.81,3.96
72.90,7.08
83.27,13.82
80.53,3.76
79.86,7.86
71.50,7.94
76.24,1.99
55.94,9.36
69.63,2.02
70.68,13.12
55.43,8.79
76.17,4.40
66.30,6.79
67.53,5.56
75.34,11.32
76.96,7.17
85.37,1.21
85.96,10.92
57.93,12.81
55.54,8.99
81.62,6.18
80.90,9.86
77.81,5.39
84.08,8.96
73.35,8.71
58.42,8.48
77.78,4.51
68.29,13.43
60.88,3.94
67.61,4.20
88.74,8.61
84.94,10.57
67.35,7.61
65.65,10.08
82.37,11.17
57.55,10.21
71.77,11.87
57.62,7.55
77.96,8.37
81.62,0.35
83.78,11.85
80.68,6.07
78.06,0.21
55.67,11.28
79.15,11.68
70.76,2.99
77.06,1.07
74.46,8.60
86.64,3.07
83.92,5.56
83.05,4.23
78.62,10.72
55.61,8.29
59.15,8.71
63.53,6.89
63.32,8.82
66.19,7.25
63.15,8.52
62.31,4.48
67.70,9.75
63.64,5.66
66.84,11.37
84.14,1.79
60.96,10.04
76.17,4.03
88.01,3.16
58.95,9.63
84.02,3.31
80.88,8.43
61.07,10.51
64.59,7.67
63.10,4.48
76.00,11.90
88.32,1.95
80.42,13.58
74.38,1.49
69.18,7.73
73.89,0.31
67.87,4.41
79.50,3.24
55.67,5.37
86.66,9.36
60.04,1.48
76.22,7.85
64.02,3.05
82.44,7.79
88.09,12.09
88.15,7.37
59.97,0.14
67.81,5.73
55.22,6.64
86.65,8.51
81.15,7.58
86.35,11.76
78.23,13.17
86.71,9.90
59.70,5.19
78.10,11.67
74.82,11.42
66.79,11.15
84.16,4.10
67.71,4.64
74.18,8.48
58.35,5.45
64.08,8.71
55.33,1.14
88.98,11.27
80.13,3.42
78.73,2.56
85.58,10.15
68.71,8.01
86.91,4.07
56.87,10.76
55.02,10.45
55.55,0.71
56.96,8.02
87.35,11.05
63.71,5.27
72.25,4.55
74.74,5.52
82.20,3.20
60.17,6.89
74.69,5.12
64.54,0.14
81.13,0.55
89.67,9.37
87.44,11.56
64.33,8.04
87.16,0.74
56.24,7.65
64.43,13.90
82.50,6.46
70.67,8.75
66.11,4.32
88.58,1.80
86.69,1.00
79.13,1.12
72.50,11.42
62.86,1.85
85.96,4.46
85.25,8.69
57.69,10.11
72.24,4.10
83.97,3.51
71.40,4.91
88.80,6.08
69.61,0.29
59.20,3.92
87.52,4.92
89.49,5.55
74.66,10.11
76.72,10.53
61.37,0.35
77.60,10.32
75.58,5.57
87.64,10.68
81.05,3.34
85.47,11.59
76.08,8.09
67.85,5.51
70.21,5.57
70.90,3.48
84.55,13.38
86.16,13.00
67.69,3.53
74.81,3.06
55.16,13.06
76.39,10.02
75.44,12.28
76.46,13.87
89.54,10.98
86.83,3.69
69.13,6.98
69.47,5.55
57.44,12.39
63.07,4.12
55.25,4.05
78.36,3.07
88.52,12.66
70.00,8.47
57.65,0.43
71.77,6.79
66.74,3.01
71.22,11.94
89.88,5.48
74.96,9.61
75.93,0.89
73.65,2.38
73.96,1.95
71.84,12.83
83.67,10.44
88.71,1.14
80.69,6.58
85.70,0.70
85.68,4.90
63.04,2.58
63.71,10.89
89.03,0.22
80.31,8.48
77.21,4.80
64.50,4.22
77.12,10.78
67.73,8.52
72.31,4.08
82.53,4.53
61.63,12.85
89.07,1.71
56.34,7.16
55.45,2.31
61.04,8.65
63.74,7.46
79.59,7.76
60.10,11.94
62.89,11.50
55.53,3.56
88.85,7.81
70.28,8.55
73.27,0.13
71.04,3.05
59.94,4.82
82.71,1.68
65.95,9.52
79.62,6.56
66.43,7.62
83.35,9.58
59.63,12.27
85.54,8.40
70.71,13.86
82.19,4.28
63.51,12.61
77.85,4.24
65.73,7.03
84.21,13.84
71.61,7.71
61.13,7.48
72.15,12.71
61.99,9.51
88.18,3.40
55.03,1.80
65.14,8.73
79.65,3.61
62.21,4.77
79.67,6.42
83.29,4.48
88.25,5.03
74.47,13.85
63.19,1.70
84.57,7.23
70.81,4.31
57.62,10.34
62.34,4.71
73.29,6.12
84.66,7.29
62.21,6.82
69.35,2.27
77.67,11.68
73.33,12.65
69.11,1.66
60.55,8.13
55.90,1.46
58.18,9.99
78.65,5.59
87.14,2.78
60.60,1.86
76.75,8.55
60.41,13.95
60.39,9.21
79.55,12.30
80.51,6.75
61.79,5.37
70.89,12.37
83.62,7.94
82.52,4.80
63.76,5.63
82.08,13.95
56.22,12.97
55.33,7.95
89.05,12.25
61.32,7.46
83.00,12.02
66.12,13.41
61.26,0.13
82.23,9.01
66.19,3.08
78.01,6.58
87.90,7.89
73.94,11.85
66.09,0.07
83.41,6.49
85.35,6.20
81.34,6.70
76.25,13.14
76.74,3.61
74.22,13.16
58.98,9.30
70.23,0.76
56.55,8.76
85.41,6.03
60.99,11.20
56.67,10.71
86.74,9.01
59.74,3.37
69.60,13.54
89.04,0.92
60.53,3.05
78.39,12.73
82.87,9.64
85.05,7.81
67.81,12.72
76.74,3.83
73.41,4.77
76.30,6.54
60.53,10.32
77.21,0.18
68.37,11.12
88.24,12.47
77.02,5.91
75.09,10.18
88.84,7.42
71.15,4.29
75.44,6.64
79.80,9.20
85.92,1.91
66.92,0.02
88.24,9.53
83.05,8.10
70.52,9.02
80.97,4.08
76.31,13.74
76.25,8.42
81.83,4.69
75.03,5.71
55.27,0.13
62.90,3.54
71.59,12.15
69.26,12.46
74.39,8.72
79.70,8.43
61.31,7.90
65.39,4.80
55.50,12.10
66.19,2.19
87.37,8.58
86.90,5.44
76.49,5.17
84.09,12.33
75.85,13.21
70.36,13.30
70.72,7.77
65.67,7.84
78.37,2.01
65.29,7.48
87.50,8.57
77.22,7.92
74.43,9.79
80.79,8.30
58.72,7.72
63.22,11.94
73.86,11.04
62.22,11.60
83.91,10.76
85.59,0.02
78.18,6.63
84.02,1.76
75.04,5.57
81.42,12.91
74.36,11.51
62.43,5.60
76.58,12.26
74.89,3.86
88.55,4.07
78.04,5.41
77.53,5.27
80.46,13.40
60.80,12.34
78.96,5.16
70.02,3.14
57.22,8.75
87.61,5.25
60.01,12.40
74.86,5.40
61.49,0.93
67.09,3.85
74.07,1.88
67.51,12.11
87.17,8.40
61.96,7.55
64.34,7.83
58.27,11.98
88.29,6.04
64.10,8.39
57.25,2.44
63.61,1.36
81.24,3.48
55.28,13.04
89.11,12.73
80.53,12.22
78.43,7.06
66.17,5.15
77.15,12.82
61.45,2.49
79.93,6.26
59.97,7.41
60.95,2.57
89.80,2.44
85.17,0.35
67.99,9.75
71.83,13.35
61.69,11.33
80.18,12.23
62.90,0.75
63.08,12.53
76.81,7.74
61.59,11.43
73.16,8.19
65.58,13.63
74.74,6.29
87.00,6.99
72.52,9.19
82.46,2.96
57.45,5.57
69.41,9.55
66.96,8.29
66.28,8.58
79.91,5.41
86.97,13.12
89.01,11.37
57.74,0.50
65.78,4.08
73.49,7.66
62.51,12.72
63.32,13.13
56.54,5.22
62.63,5.75
78.98,1.07
65.96,0.41
58.27,4.17
77.32,6.22
79.57,6.16
72.65,0.58
66.59,6.72
55.24,3.90
87.10,0.58
71.71,3.67
80.51,12.19
89.08,3.93
63.34,7.66
66.97,0.46
63.87,9.31
89.07,3.79
83.43,5.57
72.89,11.33
62.58,3.02
64.87,2.92
73.21,5.43
79.34,4.57
89.68,3.85
87.53,10.94
55.41,12.08
81.91,6.22
56.06,10.79
65.84,2.08
81.73,0.91
74.61,7.18
69.17,1.58
86.30,2.87
85.95,7.63
73.59,8.44
88.17,13.99
80.87,1.66
82.04,13.41
85.31,10.16
56.98,4.94
60.33,4.79
75.19,10.87
81.53,12.22
75.16,8.46
73.04,1.67
57.70,13.78
77.42,2.05
83.73,8.53
73.96,2.18
82.70,2.73
88.97,10.15
86.11,7.88
73.29,0.36
62.27,13.67
89.47,6.03
74.19,9.05
64.36,7.05
89.17,8.93
83.06,7.48
58.16,1.92
76.85,11.30
55.07,13.26
63.34,12.87
82.20,13.89
78.63,9.55
72.30,8.61
85.77,11.44
73.50,13.74
67.52,12.03
70.12,5.36
73.83,13.10
87.56,11.01
69.54,10.30
63.85,6.29
71.46,5.07
58.53,10.61
55.18,8.12
69.28,2.91
66.93,7.24
64.71,10.42
83.88,10.66
72.82,4.00
85.52,11.75
64.55,13.64
88.29,6.98
87.18,3.60
87.48,12.45
64.67,0.10
58.54,6.89
79.94,1.72
59.18,1.41
64.92,7.80
69.28,0.36
70.55,4.08
70.01,12.23
81.09,4.00
86.07,4.57
85.85,8.27
62.00,9.47
76.51,12.69
87.76,0.54
73.06,5.66
68.39,6.66
76.57,3.43
66.62,13.47
78.14,6.60
71.74,9.17
77.02,10.84
83.65,12.09
67.78,5.62
63.17,4.65
86.19,7.65
74.48,8.49
74.95,13.99
89.93,13.63
82.88,12.34
62.18,6.33
66.97,13.01
66.99,4.73
81.57,12.28
79.26,10.39
84.37,0.35
65.39,4.21
63.14,0.14
88.81,0.86
58.64,0.88
89.79,10.09
89.85,5.08
57.03,4.34
61.00,5.87
69.39,6.28
80.66,0.02
70.49,11.21
57.32,12.17
64.60,8.68
72.49,12.55
83.64,7.11
72.63,12.00
60.16,6.59
66.48,0.01
71.18,8.04
83.33,13.78
69.16,6.91
58.93,5.93
70.62,5.18
86.36,7.91
56.84,13.78
89.73,5.10
55.12,10.30
71.00,1.41
79.07,9.00
87.20,6.31
72.44,0.50
57.83,10.03
82.00,1.44
82.25,0.81
84.43,0.33
86.57,3.15
89.40,8.10
79.19,4.50
58.61,3.17
73.03,1.69
70.62,0.59
83.50,4.73
60.28,4.57
75.18,1.48
59.55,1.20
89.18,5.27
80.62,13.30
65.06,1.91
80.75,3.62
77.19,8.47
55.27,1.28
77.21,7.54
84.91,5.81
70.71,5.48
61.28,13.72
71.70,3.13
77.00,10.55
72.39,11.74
71.57,7.06
57.86,7.47
72.66,5.58
56.25,1.06
89.12,8.19
88.37,13.30
77.53,8.16
55.55,2.10
69.07,11.58
80.60,7.65
88.16,13.17
69.37,10.69
60.92,10.69
84.19,12.20
88.58,3.41
76.88,0.44
84.13,12.59
62.83,6.94
67.68,7.96
75.97,2.64
65.54,1.99
86.77,3.11
62.57,0.38
75.38,7.22
89.50,0.53
84.67,10.03
69.47,10.37
88.69,5.39
56.42,4.58
89.36,3.90
80.50,9.43
79.95,2.78
80.14,0.48
65.85,0.87
75.99,4.89
70.41,0.04
84.73,12.59
83.52,12.44
74.54,9.81
69.66,0.45
83.54,11.03
57.39,6.18
88.92,0.71
79.64,9.53
79.20,11.83
63.54,5.24
68.56,9.03
83.60,2.80
77.41,5.59
71.67,10.48
79.87,2.94
78.79,6.42
73.08,3.50
75.31,8.08
69.69,12.92
67.83,5.61
65.05,12.72
56.20,12.92
76.10,7.33
58.37,4.73
70.03,3.89
63.69,4.44
70.36,0.10
62.77,9.02
64.67,9.73
72.63,12.16
56.04,10.13
68.65,9.85
61.91,0.30
80.37,1.30
70.59,12.00
63.23,5.89
82.84,7.04
82.63,11.24
80.04,2.51
63.82,13.78
55.71,1.50
85.96,8.55
78.09,3.95
63.65,10.56
56.08,1.01
70.01,12.94
89.91,12.67
64.57,4.63
79.49,4.17
70.76,9.91
59.70,3.22
55.01,0.59
78.74,13.77
62.72,4.40
75.74,4.80
68.15,10.17
68.14,5.06
84.69,12.83
74.71,4.09
57.14,3.59
75.37,11.08
79.64,0.31
84.86,11.89
68.86,11.88
71.03,7.35
67.75,8.63
86.76,3.98
84.71,6.74
75.57,12.47
84.94,7.75
87.09,4.91
82.67,0.86
75.58,5.95
56.83,12.58
72.03,4.65
76.11,10.27
56.65,5.35
81.05,11.65
72.28,1.26
83.61,6.93
76.91,9.56
65.69,8.19
79.70,7.61
64.00,2.93
85.99,5.42
72.80,5.76
82.13,2.34
70.18,9.00
56.16,0.04
64.92,9.75
84.49,12.35
77.61,2.00
58.99,13.79
66.16,5.02
76.69,6.59
61.59,13.66
88.70,11.17
85.72,7.38
68.66,3.07
78.68,8.09
71.65,10.87
62.70,4.94
82.16,1.99
68.85,8.17
74.55,1.32
79.69,2.40
58.33,11.24
59.93,9.42
69.17,8.76
79.98,3.44
85.92,12.55
83.58,9.02
76.32,6.24
72.18,1.93
61.58,7.86
72.97,3.94
83.65,8.88
67.34,1.76
80.87,8.12
83.49,2.02
59.70,3.98
84.19,11.51
76.45,3.30
86.73,4.03
83.61,4.57
81.80,9.69
85.75,12.52
64.57,9.65
72.08,1.54
64.48,9.95
67.25,10.82
78.29,10.74
57.10,1.33
89.73,4.94
83.80,11.59
85.90,5.14
57.85,11.17
75.15,2.33
89.83,3.57
81.01,0.92
69.62,3.33
75.42,3.24
68.27,10.82
88.63,0.55
79.06,0.57
73.26,1.55
88.50,11.29
87.40,9.16
73.89,7.29
55.85,10.45
85.17,8.85
78.96,0.85
76.83,2.14
73.01,4.93
59.18,0.87
83.21,13.73
66.49,0.78
72.47,1.23
66.87,4.38
69.78,8.94
55.15,13.72
56.08,9.82
70.80,7.11
72.29,6.97
55.49,11.99
59.20,4.68
84.25,2.10
77.25,10.48
63.17,1.09
66.42,5.90
75.74,5.87
59.77,6.86
77.85,10.02
88.72,3.66
76.41,13.05
85.00,10.09
89.65,6.66
57.89,8.03
61.51,10.97
84.67,12.44
70.82,7.23
72.34,2.13
82.32,0.74
77.24,8.66
61.29,10.01
82.88,12.03
80.23,1.01
68.90,10.70
68.82,9.18
67.07,13.89
72.95,5.70
